MMSI,timestamp,Latitude,Longitude,Name,SOG,Heading,rn,lat_bucket,lon_bucket,time_bucket
219021428,2021-12-03T15:52:54.000Z,55.24762,15.088092,HG 165 SOUTH OCEAN,2.4,166,22624,5524,1508,27309112
219021428,2021-12-03T15:52:56.000Z,55.247595,15.0881,HG 165 SOUTH OCEAN,2.4,166,22625,5524,1508,27309112
219021428,2021-12-03T15:53:01.000Z,55.247532,15.08814,HG 165 SOUTH OCEAN,2.4,164,22626,5524,1508,27309113
219021428,2021-12-03T15:53:04.000Z,55.247505,15.088155,HG 165 SOUTH OCEAN,2.4,163,22627,5524,1508,27309113
219021428,2021-12-03T15:53:06.000Z,55.247468,15.08818,HG 165 SOUTH OCEAN,2.4,164,22628,5524,1508,27309113
219021428,2021-12-03T15:53:11.000Z,55.247422,15.0882,HG 165 SOUTH OCEAN,2.4,165,22629,5524,1508,27309113
219021428,2021-12-03T15:53:14.000Z,55.24738,15.088225,HG 165 SOUTH OCEAN,2.4,166,22630,5524,1508,27309113
219021428,2021-12-03T15:53:18.000Z,55.247352,15.088238,HG 165 SOUTH OCEAN,2.4,167,22631,5524,1508,27309113
219021428,2021-12-03T15:53:21.000Z,55.247313,15.08825,HG 165 SOUTH OCEAN,2.4,168,22632,5524,1508,27309113
219021428,2021-12-03T15:53:24.000Z,55.247288,15.088262,HG 165 SOUTH OCEAN,2.3,169,22633,5524,1508,27309113
219021428,2021-12-03T15:53:28.000Z,55.247263,15.08826,HG 165 SOUTH OCEAN,2.3,169,22634,5524,1508,27309113
